Date,Year,MonthNumber,MonthName,Quarter,MonthSort,IsWorkday
11/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,1
12/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,1
13/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,1
14/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,0
15/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,0
16/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,1
17/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,1
18/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,1
19/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,1
20/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,1
21/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,0
22/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,0
23/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,1
24/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,1
25/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,1
26/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,1
27/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,1
28/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,0
29/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,0
30/04/2018 12:00:00 AM,2018,4,Apr,Q2,201804,1
01/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
02/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
03/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
04/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
05/05/2018 12:00:00 AM,2018,5,May,Q2,201805,0
06/05/2018 12:00:00 AM,2018,5,May,Q2,201805,0
07/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
08/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
09/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
10/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
11/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
12/05/2018 12:00:00 AM,2018,5,May,Q2,201805,0
13/05/2018 12:00:00 AM,2018,5,May,Q2,201805,0
14/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
15/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
16/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
17/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
18/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
19/05/2018 12:00:00 AM,2018,5,May,Q2,201805,0
20/05/2018 12:00:00 AM,2018,5,May,Q2,201805,0
21/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
22/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
23/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
24/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
25/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
26/05/2018 12:00:00 AM,2018,5,May,Q2,201805,0
27/05/2018 12:00:00 AM,2018,5,May,Q2,201805,0
28/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
29/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
30/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
31/05/2018 12:00:00 AM,2018,5,May,Q2,201805,1
01/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
02/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,0
03/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,0
04/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
05/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
06/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
07/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
08/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
09/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,0
10/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,0
11/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
12/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
13/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
14/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
15/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
16/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,0
17/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,0
18/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
19/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
20/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
21/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
22/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
23/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,0
24/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,0
25/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
26/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
27/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
28/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
29/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,1
30/06/2018 12:00:00 AM,2018,6,Jun,Q2,201806,0
01/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,0
02/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
03/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
04/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
05/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
06/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
07/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,0
08/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,0
09/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
10/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
11/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
12/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
13/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
14/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,0
15/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,0
16/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
17/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
18/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
19/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
20/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
21/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,0
22/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,0
23/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
24/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
25/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
26/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
27/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
28/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,0
29/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,0
30/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
31/07/2018 12:00:00 AM,2018,7,Jul,Q3,201807,1
01/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
02/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
03/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
04/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,0
05/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,0
06/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
07/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
08/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
09/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
10/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
11/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,0
12/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,0
13/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
14/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
15/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
16/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
17/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
18/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,0
19/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,0
20/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
21/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
22/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
23/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
24/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
25/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,0
26/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,0
27/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
28/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
29/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
30/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
31/08/2018 12:00:00 AM,2018,8,Aug,Q3,201808,1
01/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,0
02/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,0
03/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
04/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
05/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
06/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
07/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
08/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,0
09/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,0
10/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
11/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
12/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
13/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
14/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
15/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,0
16/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,0
17/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
18/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
19/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
20/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
21/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
22/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,0
23/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,0
24/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
25/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
26/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
27/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
28/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,1
29/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,0
30/09/2018 12:00:00 AM,2018,9,Sep,Q3,201809,0
01/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
02/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
03/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
04/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
05/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
06/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,0
07/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,0
08/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
09/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
10/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
11/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
12/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
13/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,0
14/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,0
15/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
16/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
17/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
18/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
19/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
20/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,0
21/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,0
22/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
23/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
24/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
25/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
26/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
27/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,0
28/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,0
29/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
30/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
31/10/2018 12:00:00 AM,2018,10,Oct,Q4,201810,1
01/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
02/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
03/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,0
04/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,0
05/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
06/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
07/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
08/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
09/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
10/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,0
11/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,0
12/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
13/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
14/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
15/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
16/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
17/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,0
18/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,0
19/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
20/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
21/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
22/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
23/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
24/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,0
25/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,0
26/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
27/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
28/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
29/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
30/11/2018 12:00:00 AM,2018,11,Nov,Q4,201811,1
01/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,0
02/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,0
03/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
04/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
05/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
06/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
07/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
08/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,0
09/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,0
10/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
11/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
12/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
13/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
14/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
15/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,0
16/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,0
17/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
18/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
19/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
20/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
21/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
22/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,0
23/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,0
24/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
25/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
26/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
27/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
28/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,1
29/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,0
30/12/2018 12:00:00 AM,2018,12,Dec,Q4,201812,0
